,col1,col2,col3
449,1000.0,0.6838235294117647,0
450,997.0,0.6727941176470589,0
451,1022.0,0.7647058823529411,0
452,978.0,0.6029411764705883,0
453,1000.0,0.6838235294117647,0
454,1118.0,1.1176470588235294,1
455,985.0,0.6286764705882353,0
456,983.0,0.6213235294117647,0
457,,0.0,0
458,1000.0,0.6838235294117647,0
459,952.0,0.5073529411764706,0
460,1076.0,0.9632352941176472,0
461,1023.0,0.7683823529411764,0
462,1007.0,0.7095588235294117,0
463,1262.0,1.647058823529412,1
464,1083.0,0.9889705882352942,0
465,1262.0,1.647058823529412,1
466,1451.0,2.3419117647058822,2
467,1000.0,0.6838235294117647,0
468,981.0,0.6139705882352942,0
469,1000.0,0.6838235294117647,0
470,1000.0,0.6838235294117647,0
471,1000.0,0.6838235294117647,0
472,1008.0,0.713235294117647,0
473,1041.0,0.8345588235294118,0
474,,0.0,0
475,985.0,0.6286764705882353,0
476,1000.0,0.6838235294117647,0
477,964.0,0.5514705882352942,0
478,,0.0,0
479,1044.0,0.8455882352941176,0
480,,0.0,0
481,1007.0,0.7095588235294117,0
482,1017.0,0.7463235294117647,0
483,988.0,0.6397058823529411,0
484,1321.0,1.8639705882352942,1
485,984.0,0.625,0
486,990.0,0.6470588235294118,0
487,1707.0,3.2830882352941178,3
488,1000.0,0.6838235294117647,0
489,987.0,0.6360294117647058,0
490,1000.0,0.6838235294117647,0
491,1000.0,0.6838235294117647,0
492,1784.0,3.5661764705882355,3
493,992.0,0.6544117647058824,0
494,,0.0,0
495,969.0,0.5698529411764706,0
496,1240.0,1.5661764705882355,1
497,969.0,0.5698529411764706,0
498,,0.0,0
499,1460.0,2.375,2
500,1016.0,0.7426470588235294,0
501,1012.0,0.7279411764705882,0
502,990.0,0.6470588235294118,0
503,992.0,0.6544117647058824,0
504,1000.0,0.6838235294117647,0
505,1066.0,0.9264705882352942,0
506,,0.0,0
507,1044.0,0.8455882352941176,0
508,1087.0,1.0036764705882353,1
509,1107.0,1.0772058823529411,1
510,1000.0,0.6838235294117647,0
511,1016.0,0.7426470588235294,0
512,942.0,0.47058823529411764,0
513,,0.0,0
514,1099.0,1.0477941176470589,1
515,1000.0,0.6838235294117647,0
516,1049.0,0.863970588235294,0
517,1188.0,1.375,1
518,1000.0,0.6838235294117647,0
519,1367.0,2.0330882352941178,2
520,1162.0,1.2794117647058822,1
521,996.0,0.6691176470588236,0
522,1000.0,0.6838235294117647,0
523,1000.0,0.6838235294117647,0
524,975.0,0.5919117647058824,0
525,1385.0,2.099264705882353,2
526,1016.0,0.7426470588235294,0
527,,0.0,0
528,1285.0,1.7316176470588234,1
529,,0.0,0
530,1000.0,0.6838235294117647,0
531,1101.0,1.0551470588235294,1
532,1268.0,1.6691176470588236,1
533,978.0,0.6029411764705883,0
534,984.0,0.625,0
535,1036.0,0.8161764705882353,0
536,1016.0,0.7426470588235294,0
537,978.0,0.6029411764705883,0
538,1096.0,1.0367647058823528,1
539,964.0,0.5514705882352942,0
540,984.0,0.625,0
541,1091.0,1.0183823529411766,1
542,1164.0,1.2867647058823528,1
543,984.0,0.625,0
544,1074.0,0.9558823529411764,0
545,982.0,0.6176470588235294,0
546,1452.0,2.3455882352941178,2
547,,0.0,0
548,1000.0,0.6838235294117647,0
549,1052.0,0.875,0
550,990.0,0.6470588235294118,0
551,987.0,0.6360294117647058,0
552,1313.0,1.834558823529412,1
553,,0.0,0
554,988.0,0.6397058823529411,0
555,1042.0,0.8382352941176471,0
556,984.0,0.625,0
557,1016.0,0.7426470588235294,0
558,988.0,0.6397058823529411,0
559,1008.0,0.713235294117647,0
560,1017.0,0.7463235294117647,0
561,1315.0,1.8419117647058825,1
562,1000.0,0.6838235294117647,0
563,1000.0,0.6838235294117647,0
564,1000.0,0.6838235294117647,0
565,982.0,0.6176470588235294,0
566,1371.0,2.047794117647059,2
567,975.0,0.5919117647058824,0
568,1032.0,0.8014705882352942,0
569,896.0,0.30147058823529416,0
570,999.0,0.6801470588235294,0
571,1001.0,0.6875,0
572,996.0,0.6691176470588236,0
573,964.0,0.5514705882352942,0
574,1000.0,0.6838235294117647,0
575,1107.0,1.0772058823529411,1
576,1438.0,2.2941176470588234,2
577,1000.0,0.6838235294117647,0
578,991.0,0.6507352941176471,0
579,1000.0,0.6838235294117647,0
580,,0.0,0
581,972.0,0.5808823529411765,0
582,1559.0,2.738970588235294,2
583,1203.0,1.4301470588235294,1
584,1000.0,0.6838235294117647,0
585,1097.0,1.0404411764705883,1
586,1000.0,0.6838235294117647,0
587,1000.0,0.6838235294117647,0
588,1000.0,0.6838235294117647,0
589,1223.0,1.5036764705882353,1
590,1087.0,1.0036764705882353,1
591,1059.0,0.900735294117647,0
592,,0.0,0
593,962.0,0.5441176470588235,0
594,998.0,0.6764705882352942,0
595,996.0,0.6691176470588236,0
596,1000.0,0.6838235294117647,0
597,1088.0,1.0073529411764706,1
598,1061.0,0.9080882352941175,0
599,,0.0,0
600,1211.0,1.4595588235294117,1
601,1022.0,0.7647058823529411,0
602,1000.0,0.6838235294117647,0
603,1066.0,0.9264705882352942,0
604,1121.0,1.1286764705882353,1
605,1000.0,0.6838235294117647,0
606,980.0,0.6102941176470589,0
607,1000.0,0.6838235294117647,0
608,1000.0,0.6838235294117647,0
609,1064.0,0.9191176470588236,0
610,1014.0,0.7352941176470588,0
611,,0.0,0
612,999.0,0.6801470588235294,0
613,1015.0,0.7389705882352942,0
614,,0.0,0
615,1000.0,0.6838235294117647,0
616,985.0,0.6286764705882353,0
617,1077.0,0.9669117647058825,0
618,997.0,0.6727941176470589,0
619,1050.0,0.8676470588235294,0
620,1344.0,1.948529411764706,1
621,1097.0,1.0404411764705883,1
622,,0.0,0
623,,0.0,0
624,972.0,0.5808823529411765,0
625,871.0,0.20955882352941177,0
626,1332.0,1.9044117647058822,1
627,1151.0,1.238970588235294,1
628,1000.0,0.6838235294117647,0
629,984.0,0.625,0
630,971.0,0.5772058823529412,0
631,1068.0,0.9338235294117647,0
632,1055.0,0.8860294117647058,0
633,997.0,0.6727941176470589,0
634,1281.0,1.7169117647058822,1
635,1091.0,1.0183823529411766,1
636,1113.0,1.0992647058823528,1
637,,0.0,0
638,1162.0,1.2794117647058822,1
639,1051.0,0.8713235294117647,0
640,992.0,0.6544117647058824,0
641,1204.0,1.4338235294117647,1
642,1041.0,0.8345588235294118,0
643,1335.0,1.915441176470588,1
644,1044.0,0.8455882352941176,0
645,1179.0,1.3419117647058825,1
646,1641.0,3.040441176470588,3
647,1116.0,1.1102941176470589,1
648,1000.0,0.6838235294117647,0
649,1000.0,0.6838235294117647,0
650,1121.0,1.1286764705882353,1
651,1425.0,2.2463235294117645,2
652,1000.0,0.6838235294117647,0
653,1579.0,2.8125,2
654,1003.0,0.6948529411764706,0
655,1173.0,1.3198529411764706,1
656,1136.0,1.1838235294117647,1
657,1222.0,1.5,1
658,1380.0,2.0808823529411766,2
659,2292.0,5.4338235294117645,5
660,996.0,0.6691176470588236,0
661,1014.0,0.7352941176470588,0
662,1328.0,1.8897058823529411,1
663,,0.0,0
664,1000.0,0.6838235294117647,0
665,1000.0,0.6838235294117647,0
666,1003.0,0.6948529411764706,0
667,971.0,0.5772058823529412,0
668,990.0,0.6470588235294118,0
669,944.0,0.4779411764705882,0
670,1000.0,0.6838235294117647,0
671,,0.0,0
672,1000.0,0.6838235294117647,0
673,1000.0,0.6838235294117647,0
674,1000.0,0.6838235294117647,0
675,989.0,0.6433823529411764,0
676,,0.0,0
677,1050.0,0.8676470588235294,0
678,1086.0,1.0,1
679,1114.0,1.1029411764705883,1
680,1076.0,0.9632352941176472,0
681,1000.0,0.6838235294117647,0
682,1065.0,0.9227941176470589,0
683,1193.0,1.3933823529411766,1
684,1197.0,1.4080882352941178,1
685,985.0,0.6286764705882353,0
686,1057.0,0.8933823529411764,0
687,1072.0,0.9485294117647058,0
688,1845.0,3.790441176470588,3
689,1000.0,0.6838235294117647,0
690,,0.0,0
691,1025.0,0.7757352941176472,0
692,1000.0,0.6838235294117647,0
693,975.0,0.5919117647058824,0
694,1139.0,1.1948529411764706,1
695,1046.0,0.8529411764705882,0
696,,0.0,0
697,1000.0,0.6838235294117647,0
698,1024.0,0.7720588235294117,0
699,1155.0,1.2536764705882353,1
700,1000.0,0.6838235294117647,0
701,1815.0,3.68014705882353,3
702,1083.0,0.9889705882352942,0
703,990.0,0.6470588235294118,0
704,984.0,0.625,0
705,988.0,0.6397058823529411,0
706,1185.0,1.3639705882352942,1
707,1083.0,0.9889705882352942,0
708,,0.0,0
709,981.0,0.6139705882352942,0
710,992.0,0.6544117647058824,0
711,1000.0,0.6838235294117647,0
712,986.0,0.6323529411764706,0
713,1000.0,0.6838235294117647,0
714,,0.0,0
715,1585.0,2.8345588235294117,2
716,1000.0,0.6838235294117647,0
717,1090.0,1.0147058823529411,1
718,1016.0,0.7426470588235294,0
719,1102.0,1.0588235294117647,1
720,959.0,0.5330882352941176,0
721,1000.0,0.6838235294117647,0
722,982.0,0.6176470588235294,0
723,1083.0,0.9889705882352942,0
724,1430.0,2.264705882352941,2
725,986.0,0.6323529411764706,0
726,994.0,0.6617647058823529,0
727,1010.0,0.7205882352941176,0
728,,0.0,0
729,1157.0,1.2610294117647058,1
730,1315.0,1.8419117647058825,1
731,1116.0,1.1102941176470589,1
732,972.0,0.5808823529411765,0
733,1231.0,1.5330882352941175,1
734,1000.0,0.6838235294117647,0
735,,0.0,0
736,1368.0,2.0367647058823533,2
737,,0.0,0
738,1000.0,0.6838235294117647,0
739,1395.0,2.136029411764706,2
740,1000.0,0.6838235294117647,0
741,1033.0,0.8051470588235294,0
742,1531.0,2.6360294117647056,2
743,1122.0,1.1323529411764706,1
744,985.0,0.6286764705882353,0
745,983.0,0.6213235294117647,0
746,1000.0,0.6838235294117647,0
747,981.0,0.6139705882352942,0
748,1000.0,0.6838235294117647,0
749,1000.0,0.6838235294117647,0
750,1057.0,0.8933823529411764,0
751,1151.0,1.238970588235294,1
752,1000.0,0.6838235294117647,0
753,,0.0,0
754,1093.0,1.0257352941176472,1
755,1009.0,0.7169117647058824,0
756,994.0,0.6617647058823529,0
757,1070.0,0.9411764705882353,0
758,1150.0,1.2352941176470589,1
759,1006.0,0.7058823529411764,0
760,1000.0,0.6838235294117647,0
761,1000.0,0.6838235294117647,0
762,,0.0,0
763,990.0,0.6470588235294118,0
764,1558.0,2.735294117647059,2
765,986.0,0.6323529411764706,0
766,1327.0,1.8860294117647058,1
767,991.0,0.6507352941176471,0
768,,0.0,0
769,948.0,0.49264705882352944,0
770,1016.0,0.7426470588235294,0
771,990.0,0.6470588235294118,0
772,1046.0,0.8529411764705882,0
773,1000.0,0.6838235294117647,0
774,1000.0,0.6838235294117647,0
775,1000.0,0.6838235294117647,0
776,1103.0,1.0625,1
777,1173.0,1.3198529411764706,1
778,1273.0,1.6875,1
779,1068.0,0.9338235294117647,0
780,1023.0,0.7683823529411764,0
781,1046.0,0.8529411764705882,0
782,1320.0,1.8602941176470589,1
783,984.0,0.625,0
784,1031.0,0.7977941176470589,0
785,1000.0,0.6838235294117647,0
786,1061.0,0.9080882352941175,0
787,979.0,0.6066176470588236,0
788,991.0,0.6507352941176471,0
789,991.0,0.6507352941176471,0
790,1144.0,1.2132352941176472,1
791,1101.0,1.0551470588235294,1
792,1416.0,2.213235294117647,2
793,1056.0,0.8897058823529411,0
794,1378.0,2.0735294117647056,2
795,1000.0,0.6838235294117647,0
796,1093.0,1.0257352941176472,1
797,,0.0,0
798,1000.0,0.6838235294117647,0
799,1785.0,3.5698529411764706,3
800,972.0,0.5808823529411765,0
801,1201.0,1.4227941176470589,1
802,1031.0,0.7977941176470589,0
803,1063.0,0.9154411764705883,0
804,1073.0,0.9522058823529411,0
805,1000.0,0.6838235294117647,0
806,1055.0,0.8860294117647058,0
807,1003.0,0.6948529411764706,0
808,1002.0,0.6911764705882353,0
809,1031.0,0.7977941176470589,0
810,,0.0,0
811,1000.0,0.6838235294117647,0
812,1204.0,1.4338235294117647,1
813,979.0,0.6066176470588236,0
814,1026.0,0.7794117647058825,0
815,1242.0,1.573529411764706,1
816,1059.0,0.900735294117647,0
817,1000.0,0.6838235294117647,0
818,1000.0,0.6838235294117647,0
819,1356.0,1.9926470588235294,1
820,1061.0,0.9080882352941175,0
821,1070.0,0.9411764705882353,0
822,1024.0,0.7720588235294117,0
823,1000.0,0.6838235294117647,0
824,996.0,0.6691176470588236,0
825,1000.0,0.6838235294117647,0
826,1000.0,0.6838235294117647,0
827,,0.0,0
828,1016.0,0.7426470588235294,0
829,1000.0,0.6838235294117647,0
830,1077.0,0.9669117647058825,0
831,,0.0,0
832,1167.0,1.2977941176470589,1
833,1097.0,1.0404411764705883,1
834,988.0,0.6397058823529411,0
835,1000.0,0.6838235294117647,0
